20180601-website-GA_MAIN_HITS_EVENT_INFO.csv, 441, 8
20180601-website-GA_MAIN_HITS_PAGE.csv, 223240, 14
20180601-website-GA_MAIN_HITS_SOCIAL.csv, 223240, 13
20180601-website-GA_MAIN_TOTALS.csv, 117447, 15
20180601-website-GA_MAIN_TRAFFIC_SOURCE.csv, 117447, 13
20180602-cardaily-GA_MAIN_ADWORDS_CLICK_INFO.csv, 98386, 15
20180602-cardaily-GA_MAIN_ADWORDS_CLICK_INFO.TARGETING.csv, 98386, 5
20180602-cardaily-GA_MAIN.csv, 98386, 9
20180602-cardaily-GA_MAIN_CUSTOM_DIMENSIONS.csv, 353706, 6
20180602-cardaily-GA_MAIN_DEVICE.csv, 98386, 16
20180602-cardaily-GA_MAIN_GEO_NETWORK.csv, 353706, 14
20180602-cardaily-GA_MAIN_HITS_APP_INFO.csv, 253, 16
20180602-cardaily-GA_MAIN_HITS_CONTENT_GROUP.csv, 253, 19
20180602-cardaily-GA_MAIN_HITS_CONTENT_INFO.csv, 253, 5
20180602-cardaily-GA_MAIN_HITS.csv, 603954, 13
20180602-cardaily-GA_MAIN_HITS_CUSTOM_DIMENSIONS.csv, 252, 6
20180602-cardaily-GA_MAIN_HITS_EVENT_INFO.csv, 253, 8
20180602-cardaily-GA_MAIN_HITS_PAGE.csv, 603954, 14
20180602-cardaily-GA_MAIN_HITS_SOCIAL.csv, 603954, 13
20180602-cardaily-GA_MAIN_TOTALS.csv, 98386, 15
20180602-cardaily-GA_MAIN_TRAFFIC_SOURCE.csv, 98386, 13
20180602-loanrwd-GA_MAIN_ADWORDS_CLICK_INFO.csv, 2107, 15
20180602-loanrwd-GA_MAIN_ADWORDS_CLICK_INFO.TARGETING.csv, 2107, 5
20180602-loanrwd-GA_MAIN.csv, 2107, 9
20180602-loanrwd-GA_MAIN_CUSTOM_DIMENSIONS.csv, 3959, 6
20180602-loanrwd-GA_MAIN_DEVICE.csv, 2107, 16
20180602-loanrwd-GA_MAIN_GEO_NETWORK.csv, 3959, 14
20180602-loanrwd-GA_MAIN_HITS_APP_INFO.csv, 253, 16
20180602-loanrwd-GA_MAIN_HITS_CONTENT_GROUP.csv, 253, 19
20180602-loanrwd-GA_MAIN_HITS_CONTENT_INFO.csv, 253, 5
20180602-loanrwd-GA_MAIN_HITS.csv, 4598, 13
20180602-loanrwd-GA_MAIN_HITS_CUSTOM_DIMENSIONS.csv, 252, 6
20180602-loanrwd-GA_MAIN_HITS_EVENT_INFO.csv, 253, 8
20180602-loanrwd-GA_MAIN_HITS_PAGE.csv, 4598, 14
20180602-loanrwd-GA_MAIN_HITS_SOCIAL.csv, 4598, 13
20180602-loanrwd-GA_MAIN_TOTALS.csv, 2107, 15
20180602-loanrwd-GA_MAIN_TRAFFIC_SOURCE.csv, 2107, 13
20180602-mkp-GA_MAIN_ADWORDS_CLICK_INFO.csv, 244, 15
20180602-mkp-GA_MAIN_ADWORDS_CLICK_INFO.TARGETING.csv, 244, 5
20180602-mkp-GA_MAIN.csv, 244, 9
20180602-mkp-GA_MAIN_CUSTOM_DIMENSIONS.csv, 275, 6
20180602-mkp-GA_MAIN_DEVICE.csv, 244, 16
20180602-mkp-GA_MAIN_GEO_NETWORK.csv, 275, 14
20180602-mkp-GA_MAIN_HITS_APP_INFO.csv, 253, 16
20180602-mkp-GA_MAIN_HITS_CONTENT_GROUP.csv, 253, 19
20180602-mkp-GA_MAIN_HITS_CONTENT_INFO.csv, 253, 5
20180602-mkp-GA_MAIN_HITS.csv, 253, 13
20180602-mkp-GA_MAIN_HITS_CUSTOM_DIMENSIONS.csv, 252, 6
20180602-mkp-GA_MAIN_HITS_EVENT_INFO.csv, 253, 8
20180602-mkp-GA_MAIN_HITS_PAGE.csv, 253, 14
20180602-mkp-GA_MAIN_HITS_SOCIAL.csv, 253, 13
20180602-mkp-GA_MAIN_TOTALS.csv, 244, 15
20180602-mkp-GA_MAIN_TRAFFIC_SOURCE.csv, 244, 13
20180602-mobilebank-GA_MAIN_ADWORDS_CLICK_INFO.csv, 38993, 15
20180602-mobilebank-GA_MAIN_ADWORDS_CLICK_INFO.TARGETING.csv, 38993, 5
20180602-mobilebank-GA_MAIN.csv, 38993, 9
20180602-mobilebank-GA_MAIN_DEVICE.csv, 38993, 16
20180602-mobilebank-GA_MAIN_HITS_APP_INFO.csv, 253, 16
20180602-mobilebank-GA_MAIN_HITS_CONTENT_GROUP.csv, 253, 19
20180602-mobilebank-GA_MAIN_HITS_CONTENT_INFO.csv, 253, 5
20180602-mobilebank-GA_MAIN_HITS.csv, 196443, 13
20180602-mobilebank-GA_MAIN_HITS_CUSTOM_DIMENSIONS.csv, 252, 6
20180602-mobilebank-GA_MAIN_HITS_EVENT_INFO.csv, 253, 8
20180602-mobilebank-GA_MAIN_HITS_PAGE.csv, 196443, 14
20180602-mobilebank-GA_MAIN_HITS_SOCIAL.csv, 196443, 13
20180602-mobilebank-GA_MAIN_TOTALS.csv, 38993, 15
20180602-mobilebank-GA_MAIN_TRAFFIC_SOURCE.csv, 38993, 13
20180602-website-GA_MAIN_ADWORDS_CLICK_INFO.csv, 51553, 15
20180602-website-GA_MAIN_ADWORDS_CLICK_INFO.TARGETING.csv, 51553, 5
20180602-website-GA_MAIN.csv, 51553, 9
20180602-website-GA_MAIN_CUSTOM_DIMENSIONS.csv, 3667, 6
20180602-website-GA_MAIN_DEVICE.csv, 51553, 16
20180602-website-GA_MAIN_GEO_NETWORK.csv, 3667, 14
20180602-website-GA_MAIN_HITS_APP_INFO.csv, 253, 16
20180602-website-GA_MAIN_HITS_CONTENT_GROUP.csv, 253, 19
20180602-website-GA_MAIN_HITS_CONTENT_INFO.csv, 253, 5
20180602-website-GA_MAIN_HITS.csv, 98503, 13
20180602-website-GA_MAIN_HITS_CUSTOM_DIMENSIONS.csv, 252, 6
20180602-website-GA_MAIN_HITS_EVENT_INFO.csv, 253, 8
20180602-website-GA_MAIN_HITS_PAGE.csv, 98503, 14
20180602-website-GA_MAIN_HITS_SOCIAL.csv, 98503, 13
20180602-website-GA_MAIN_TOTALS.csv, 51553, 15
20180602-website-GA_MAIN_TRAFFIC_SOURCE.csv, 51553, 13
20180603-cardaily-GA_MAIN_ADWORDS_CLICK_INFO.csv, 50240, 15
20180603-cardaily-GA_MAIN_ADWORDS_CLICK_INFO.TARGETING.csv, 50240, 5
20180603-cardaily-GA_MAIN.csv, 50240, 9
20180603-cardaily-GA_MAIN_CUSTOM_DIMENSIONS.csv, 187023, 6
20180603-cardaily-GA_MAIN_DEVICE.csv, 50240, 16
20180603-cardaily-GA_MAIN_GEO_NETWORK.csv, 187023, 14
20180603-cardaily-GA_MAIN_HITS_APP_INFO.csv, 327, 16
20180603-cardaily-GA_MAIN_HITS_CONTENT_GROUP.csv, 327, 19
20180603-cardaily-GA_MAIN_HITS_CONTENT_INFO.csv, 327, 5
20180603-cardaily-GA_MAIN_HITS.csv, 405260, 13
20180603-cardaily-GA_MAIN_HITS_CUSTOM_DIMENSIONS.csv, 363, 6
20180603-cardaily-GA_MAIN_HITS_EVENT_INFO.csv, 327, 8
20180603-cardaily-GA_MAIN_HITS_PAGE.csv, 405260, 14
20180603-cardaily-GA_MAIN_HITS_SOCIAL.csv, 405260, 13
20180603-cardaily-GA_MAIN_TOTALS.csv, 50240, 15
20180603-cardaily-GA_MAIN_TRAFFIC_SOURCE.csv, 50240, 13
20180603-loanrwd-GA_MAIN_ADWORDS_CLICK_INFO.csv, 2475, 15
20180603-loanrwd-GA_MAIN_ADWORDS_CLICK_INFO.TARGETING.csv, 2475, 5
20180603-loanrwd-GA_MAIN.csv, 2475, 9
20180603-loanrwd-GA_MAIN_CUSTOM_DIMENSIONS.csv, 4712, 6
20180603-loanrwd-GA_MAIN_DEVICE.csv, 2475, 16
20180603-loanrwd-GA_MAIN_GEO_NETWORK.csv, 4712, 14
20180603-loanrwd-GA_MAIN_HITS_APP_INFO.csv, 327, 16
20180603-loanrwd-GA_MAIN_HITS_CONTENT_GROUP.csv, 327, 19
20180603-loanrwd-GA_MAIN_HITS_CONTENT_INFO.csv, 327, 5
20180603-loanrwd-GA_MAIN_HITS.csv, 5859, 13
20180603-loanrwd-GA_MAIN_HITS_CUSTOM_DIMENSIONS.csv, 363, 6
20180603-loanrwd-GA_MAIN_HITS_EVENT_INFO.csv, 327, 8
20180603-loanrwd-GA_MAIN_HITS_PAGE.csv, 5859, 14
20180603-loanrwd-GA_MAIN_HITS_SOCIAL.csv, 5859, 13
20180603-loanrwd-GA_MAIN_TOTALS.csv, 2475, 15
20180603-loanrwd-GA_MAIN_TRAFFIC_SOURCE.csv, 2475, 13
20180603-mkp-GA_MAIN_ADWORDS_CLICK_INFO.csv, 314, 15
20180603-mkp-GA_MAIN_ADWORDS_CLICK_INFO.TARGETING.csv, 314, 5
20180603-mkp-GA_MAIN.csv, 314, 9
20180603-mkp-GA_MAIN_CUSTOM_DIMENSIONS.csv, 394, 6
20180603-mkp-GA_MAIN_DEVICE.csv, 314, 16
20180603-mkp-GA_MAIN_GEO_NETWORK.csv, 394, 14
20180603-mkp-GA_MAIN_HITS_APP_INFO.csv, 327, 16
20180603-mkp-GA_MAIN_HITS_CONTENT_GROUP.csv, 327, 19
20180603-mkp-GA_MAIN_HITS_CONTENT_INFO.csv, 327, 5
20180603-mkp-GA_MAIN_HITS.csv, 327, 13
20180603-mkp-GA_MAIN_HITS_CUSTOM_DIMENSIONS.csv, 363, 6
20180603-mkp-GA_MAIN_HITS_EVENT_INFO.csv, 327, 8
20180603-mkp-GA_MAIN_HITS_PAGE.csv, 327, 14
20180603-mkp-GA_MAIN_HITS_SOCIAL.csv, 327, 13
20180603-mkp-GA_MAIN_TOTALS.csv, 314, 15
20180603-mkp-GA_MAIN_TRAFFIC_SOURCE.csv, 314, 13
20180603-mobilebank-GA_MAIN_ADWORDS_CLICK_INFO.csv, 36425, 15
20180603-mobilebank-GA_MAIN_ADWORDS_CLICK_INFO.TARGETING.csv, 36425, 5
20180603-mobilebank-GA_MAIN.csv, 36425, 9
20180603-mobilebank-GA_MAIN_DEVICE.csv, 36425, 16
20180603-mobilebank-GA_MAIN_HITS_APP_INFO.csv, 327, 16
20180603-mobilebank-GA_MAIN_HITS_CONTENT_GROUP.csv, 327, 19
20180603-mobilebank-GA_MAIN_HITS_CONTENT_INFO.csv, 327, 5
20180603-mobilebank-GA_MAIN_HITS.csv, 187162, 13
20180603-mobilebank-GA_MAIN_HITS_CUSTOM_DIMENSIONS.csv, 363, 6
20180603-mobilebank-GA_MAIN_HITS_EVENT_INFO.csv, 327, 8
20180603-mobilebank-GA_MAIN_HITS_PAGE.csv, 187162, 14
20180603-mobilebank-GA_MAIN_HITS_SOCIAL.csv, 187162, 13
20180603-mobilebank-GA_MAIN_TOTALS.csv, 36425, 15
20180603-mobilebank-GA_MAIN_TRAFFIC_SOURCE.csv, 36425, 13
20180603-website-GA_MAIN_ADWORDS_CLICK_INFO.csv, 46389, 15
20180603-website-GA_MAIN_ADWORDS_CLICK_INFO.TARGETING.csv, 46389, 5
20180603-website-GA_MAIN.csv, 46389, 9
20180603-website-GA_MAIN_CUSTOM_DIMENSIONS.csv, 3576, 6
20180603-website-GA_MAIN_DEVICE.csv, 46389, 16
20180603-website-GA_MAIN_GEO_NETWORK.csv, 3576, 14
20180603-website-GA_MAIN_HITS_APP_INFO.csv, 327, 16
20180603-website-GA_MAIN_HITS_CONTENT_GROUP.csv, 327, 19
20180603-website-GA_MAIN_HITS_CONTENT_INFO.csv, 327, 5
20180603-website-GA_MAIN_HITS.csv, 90030, 13
20180603-website-GA_MAIN_HITS_CUSTOM_DIMENSIONS.csv, 363, 6
20180603-website-GA_MAIN_HITS_EVENT_INFO.csv, 327, 8
20180603-website-GA_MAIN_HITS_PAGE.csv, 90030, 14
20180603-website-GA_MAIN_HITS_SOCIAL.csv, 90030, 13
20180603-website-GA_MAIN_TOTALS.csv, 46389, 15
20180603-website-GA_MAIN_TRAFFIC_SOURCE.csv, 46389, 13
20180604-cardaily-GA_MAIN_ADWORDS_CLICK_INFO.csv, 58200, 15
20180604-cardaily-GA_MAIN_ADWORDS_CLICK_INFO.TARGETING.csv, 58200, 5
20180604-cardaily-GA_MAIN.csv, 58200, 9
20180604-cardaily-GA_MAIN_CUSTOM_DIMENSIONS.csv, 220671, 6
20180604-cardaily-GA_MAIN_DEVICE.csv, 58200, 16
20180604-cardaily-GA_MAIN_GEO_NETWORK.csv, 220671, 14
20180604-cardaily-GA_MAIN_HITS_APP_INFO.csv, 473, 16
20180604-cardaily-GA_MAIN_HITS_CONTENT_GROUP.csv, 473, 19
20180604-cardaily-GA_MAIN_HITS_CONTENT_INFO.csv, 473, 5
20180604-cardaily-GA_MAIN_HITS.csv, 493533, 13
20180604-cardaily-GA_MAIN_HITS_CUSTOM_DIMENSIONS.csv, 450, 6
20180604-cardaily-GA_MAIN_HITS_EVENT_INFO.csv, 473, 8
20180604-cardaily-GA_MAIN_HITS_PAGE.csv, 493533, 14
20180604-cardaily-GA_MAIN_HITS_SOCIAL.csv, 493533, 13
20180604-cardaily-GA_MAIN_TOTALS.csv, 58200, 15
20180604-cardaily-GA_MAIN_TRAFFIC_SOURCE.csv, 58200, 13
20180604-loanrwd-GA_MAIN_ADWORDS_CLICK_INFO.csv, 3757, 15
20180604-loanrwd-GA_MAIN_ADWORDS_CLICK_INFO.TARGETING.csv, 3757, 5
20180604-loanrwd-GA_MAIN.csv, 3757, 9
20180604-loanrwd-GA_MAIN_CUSTOM_DIMENSIONS.csv, 7124, 6
20180604-loanrwd-GA_MAIN_DEVICE.csv, 3757, 16
20180604-loanrwd-GA_MAIN_GEO_NETWORK.csv, 7124, 14
